w_rad_s,f_hz,cable_len_equiv_m,bridge_A_unshaped_tf1.1,bridge_A_unshaped_tf1.6,bridge_A_unshaped_tf2.0,bridge_A_ZV_tf1.1,bridge_A_ZV_tf1.6,bridge_A_ZV_tf2.0,bridge_B_unshaped,bridge_B_ZV_0.91,bridge_B_ZVD_asrun_0.91,bridge_B_ZVD_textbook_0.91,bridge_B_EI5_0.91,tower_ZV_0.84,tower_ZVD_asrun,tower_ZVD_textbook,tower_2modeZV,shaperonly_ZV_0.91,shaperonly_ZVD_textbook_0.91,shaperonly_ZVD_asrun_0.91,shaperonly_ZV_0.84,shaperonly_2modeZV
5.412427,0.861415,0.334762,1.0,1.0,1.0,0.760963,0.760963,0.760963,1.0,0.77824,0.702362,0.605657,0.58594,0.646069,0.522492,0.457821,0.481142,0.77824,0.605657,0.56189,0.646069,0.481142
5.425354,0.863472,0.333169,1.0,1.0,1.0,0.764724,0.764724,0.764724,1.0,0.78192,0.710224,0.611399,0.591969,0.650204,0.529555,0.463309,0.483463,0.78192,0.611399,0.568179,0.650204,0.483463
5.438282,0.865529,0.331587,1.0,1.0,1.0,0.76846,0.76846,0.76846,1.0,0.785573,0.71807,0.617125,0.597982,0.654319,0.536642,0.468803,0.485759,0.785573,0.617125,0.574456,0.654319,0.485759
5.451209,0.867587,0.330016,1.0,1.0,1.0,0.772169,0.772169,0.772169,1.0,0.789199,0.725899,0.622835,0.603977,0.658415,0.543751,0.4743,0.488029,0.789199,0.622835,0.58072,0.658415,0.488029
5.464137,0.869644,0.328456,1.0,1.0,1.0,0.775853,0.775853,0.775853,1.0,0.792798,0.733711,0.628528,0.609955,0.662492,0.55088,0.4798,0.490274,0.792798,0.628528,0.586969,0.662492,0.490274
5.477064,0.871702,0.326908,1.0,1.0,1.0,0.77951,0.77951,0.77951,1.0,0.796369,0.741503,0.634204,0.615914,0.66655,0.558028,0.485304,0.492494,0.796369,0.634204,0.593203,0.66655,0.492494
5.489992,0.873759,0.32537,1.0,1.0,1.0,0.78314,0.78314,0.78314,1.0,0.799913,0.749275,0.63986,0.621853,0.670587,0.565194,0.490809,0.494688,0.799913,0.63986,0.59942,0.670587,0.494688
5.502919,0.875817,0.323843,1.0,1.0,1.0,0.786745,0.786745,0.786745,1.0,0.803429,0.757024,0.645498,0.627773,0.674605,0.572375,0.496316,0.496856,0.803429,0.645498,0.60562,0.674605,0.496856
5.515847,0.877874,0.322327,1.0,1.0,1.0,0.790322,0.790322,0.790322,1.0,0.806917,0.764751,0.651115,0.633671,0.678603,0.579571,0.501824,0.498999,0.806917,0.651115,0.611801,0.678603,0.498999
5.528774,0.879932,0.320821,1.0,1.0,1.0,0.793873,0.793873,0.793873,1.0,0.810377,0.772453,0.656711,0.639547,0.682581,0.586781,0.507331,0.501116,0.810377,0.656711,0.617963,0.682581,0.501116
5.541701,0.881989,0.319326,1.0,1.0,1.0,0.797397,0.797397,0.797397,1.0,0.81381,0.78013,0.662286,0.6454,0.686539,0.594002,0.512838,0.503207,0.81381,0.662286,0.624104,0.686539,0.503207
5.554629,0.884047,0.317841,1.0,1.0,1.0,0.800894,0.800894,0.800894,1.0,0.817214,0.78778,0.667838,0.65123,0.690477,0.601233,0.518344,0.505273,0.817214,0.667838,0.630224,0.690477,0.505273
5.567556,0.886104,0.316367,1.0,1.0,1.0,0.804364,0.804364,0.804364,1.0,0.82059,0.795401,0.673367,0.657036,0.694394,0.608474,0.523847,0.507313,0.82059,0.673367,0.636321,0.694394,0.507313
5.580484,0.888162,0.314903,1.0,1.0,1.0,0.807807,0.807807,0.807807,1.0,0.823937,0.802994,0.678872,0.662816,0.698291,0.615722,0.529348,0.509327,0.823937,0.678872,0.642395,0.698291,0.509327
5.593411,0.890219,0.313449,1.0,1.0,1.0,0.811222,0.811222,0.811222,1.0,0.827256,0.810555,0.684352,0.66857,0.702167,0.622977,0.534845,0.511315,0.827256,0.684352,0.648444,0.702167,0.511315
5.606339,0.892277,0.312005,1.0,1.0,1.0,0.81461,0.81461,0.81461,1.0,0.830546,0.818086,0.689807,0.674297,0.706022,0.630236,0.540339,0.513277,0.830546,0.689807,0.654468,0.706022,0.513277
5.619266,0.894334,0.310571,1.0,1.0,1.0,0.81797,0.81797,0.81797,1.0,0.833808,0.825583,0.695235,0.679997,0.709857,0.6375,0.545827,0.515214,0.833808,0.695235,0.660466,0.709857,0.515214
5.632193,0.896391,0.309147,1.0,1.0,1.0,0.821303,0.821303,0.821303,1.0,0.837041,0.833046,0.700637,0.685669,0.713671,0.644766,0.55131,0.517124,0.837041,0.700637,0.666437,0.713671,0.517124
5.645121,0.898449,0.307733,1.0,1.0,1.0,0.824608,0.824608,0.824608,1.0,0.840244,0.840474,0.706011,0.691311,0.717464,0.652033,0.556787,0.519009,0.840244,0.706011,0.672379,0.717464,0.519009
5.658048,0.900506,0.306328,1.0,1.0,1.0,0.827884,0.827884,0.827884,1.0,0.843419,0.847866,0.711356,0.696923,0.721235,0.659301,0.562258,0.520867,0.843419,0.711356,0.678292,0.721235,0.520867
5.670976,0.902564,0.304933,1.0,1.0,1.0,0.831133,0.831133,0.831133,1.0,0.846565,0.85522,0.716672,0.702505,0.724986,0.666567,0.567721,0.5227,0.846565,0.716672,0.684176,0.724986,0.5227
5.683903,0.904621,0.303548,1.0,1.0,1.0,0.834354,0.834354,0.834354,1.0,0.849681,0.862535,0.721957,0.708055,0.728715,0.67383,0.573175,0.524506,0.849681,0.721957,0.690028,0.728715,0.524506
5.696831,0.906679,0.302172,1.0,1.0,1.0,0.837547,0.837547,0.837547,1.0,0.852768,0.86981,0.727213,0.713573,0.732422,0.68109,0.578621,0.526286,0.852768,0.727213,0.695848,0.732422,0.526286
5.709758,0.908736,0.300805,1.0,1.0,1.0,0.840711,0.840711,0.840711,1.0,0.855825,0.877045,0.732436,0.719058,0.736108,0.688345,0.584058,0.528041,0.855825,0.732436,0.701636,0.736108,0.528041
5.722686,0.910794,0.299448,1.0,1.0,1.0,0.843847,0.843847,0.843847,1.0,0.858853,0.884238,0.737628,0.724509,0.739772,0.695594,0.589484,0.529769,0.858853,0.737628,0.70739,0.739772,0.529769
5.735613,0.912851,0.298099,1.0,1.0,1.0,0.846954,0.846954,0.846954,1.0,0.861851,0.891387,0.742787,0.729926,0.743414,0.702836,0.5949,0.531471,0.861851,0.742787,0.71311,0.743414,0.531471
5.74854,0.914909,0.29676,1.0,1.0,1.0,0.850032,0.850032,0.850032,1.0,0.864819,0.898492,0.747912,0.735307,0.747035,0.710069,0.600304,0.533147,0.864819,0.747912,0.718794,0.747035,0.533147
5.761468,0.916966,0.29543,1.0,1.0,1.0,0.853082,0.853082,0.853082,1.0,0.867757,0.905552,0.753003,0.740653,0.750633,0.717293,0.605695,0.534797,0.867757,0.753003,0.724442,0.750633,0.534797
5.774395,0.919024,0.294109,1.0,1.0,1.0,0.856103,0.856103,0.856103,1.0,0.870665,0.912565,0.758058,0.745961,0.75421,0.724505,0.611075,0.53642,0.870665,0.758058,0.730052,0.75421,0.53642
5.787323,0.921081,0.292796,1.0,1.0,1.0,0.859095,0.859095,0.859095,1.0,0.873544,0.919531,0.763078,0.751232,0.757764,0.731706,0.61644,0.538017,0.873544,0.763078,0.735625,0.757764,0.538017
5.80025,0.923138,0.291492,1.0,1.0,1.0,0.862058,0.862058,0.862058,1.0,0.876391,0.926449,0.768062,0.756465,0.761296,0.738894,0.621792,0.539588,0.876391,0.768062,0.741159,0.761296,0.539588
5.813178,0.925196,0.290197,1.0,1.0,1.0,0.864992,0.864992,0.864992,1.0,0.879209,0.933317,0.773009,0.761659,0.764805,0.746068,0.627128,0.541133,0.879209,0.773009,0.746653,0.764805,0.541133
5.826105,0.927253,0.288911,1.0,1.0,1.0,0.867896,0.867896,0.867896,1.0,0.881996,0.940134,0.777917,0.766813,0.768292,0.753226,0.63245,0.542652,0.881996,0.777917,0.752107,0.768292,0.542652
5.839033,0.929311,0.287633,1.0,1.0,1.0,0.870771,0.870771,0.870771,1.0,0.884753,0.9469,0.782788,0.771927,0.771756,0.760368,0.637755,0.544145,0.884753,0.782788,0.75752,0.771756,0.544145
5.85196,0.931368,0.286364,1.0,1.0,1.0,0.873617,0.873617,0.873617,1.0,0.887479,0.953613,0.787619,0.777,0.775197,0.767492,0.643043,0.545611,0.887479,0.787619,0.76289,0.775197,0.545611
5.864887,0.933426,0.285103,1.0,1.0,1.0,0.876433,0.876433,0.876433,1.0,0.890174,0.960272,0.79241,0.782031,0.778615,0.774598,0.648314,0.547051,0.890174,0.79241,0.768218,0.778615,0.547051
5.877815,0.935483,0.28385,1.0,1.0,1.0,0.879219,0.879219,0.879219,1.0,0.892839,0.966877,0.797161,0.787019,0.782011,0.781684,0.653567,0.548464,0.892839,0.797161,0.773502,0.782011,0.548464
5.890742,0.937541,0.282606,1.0,1.0,1.0,0.881976,0.881976,0.881976,1.0,0.895472,0.973426,0.801871,0.791964,0.785384,0.78875,0.658802,0.549852,0.895472,0.801871,0.778741,0.785384,0.549852
5.90367,0.939598,0.281369,1.0,1.0,1.0,0.884702,0.884702,0.884702,1.0,0.898075,0.979919,0.806539,0.796866,0.788733,0.795793,0.664017,0.551213,0.898075,0.806539,0.783935,0.788733,0.551213
5.916597,0.941656,0.280141,1.0,1.0,1.0,0.887399,0.887399,0.887399,1.0,0.900647,0.986354,0.811164,0.801723,0.792059,0.802814,0.669212,0.552548,0.900647,0.811164,0.789083,0.792059,0.552548
5.929525,0.943713,0.278921,1.0,1.0,1.0,0.890066,0.890066,0.890066,1.0,0.903187,0.99273,0.815747,0.806534,0.795362,0.809811,0.674386,0.553857,0.903187,0.815747,0.794184,0.795362,0.553857
5.942452,0.945771,0.277709,1.0,1.0,1.0,0.892703,0.892703,0.892703,1.0,0.905696,0.999047,0.820286,0.8113,0.798641,0.816783,0.679539,0.555139,0.905696,0.820286,0.799238,0.798641,0.555139
5.955379,0.947828,0.276504,1.0,1.0,1.0,0.895309,0.895309,0.895309,1.0,0.908174,1.005303,0.82478,0.816019,0.801897,0.823728,0.684671,0.556395,0.908174,0.82478,0.804243,0.801897,0.556395
5.968307,0.949886,0.275308,1.0,1.0,1.0,0.897885,0.897885,0.897885,1.0,0.910621,1.011499,0.82923,0.820691,0.805129,0.830647,0.689779,0.557625,0.910621,0.82923,0.809199,0.805129,0.557625
5.981234,0.951943,0.274119,1.0,1.0,1.0,0.900431,0.900431,0.900431,1.0,0.913036,1.017631,0.833634,0.825316,0.808337,0.837538,0.694865,0.558829,0.913036,0.833634,0.814105,0.808337,0.558829
5.994162,0.954,0.272938,1.0,1.0,1.0,0.902946,0.902946,0.902946,1.0,0.915419,1.023701,0.837992,0.829891,0.811522,0.8444,0.699927,0.560006,0.915419,0.837992,0.818961,0.811522,0.560006
6.007089,0.956058,0.271764,1.0,1.0,1.0,0.905431,0.905431,0.905431,1.0,0.917771,1.029707,0.842303,0.834418,0.814682,0.851232,0.704964,0.561157,0.917771,0.842303,0.823766,0.814682,0.561157
6.020017,0.958115,0.270598,1.0,1.0,1.0,0.907885,0.907885,0.907885,1.0,0.92009,1.035648,0.846566,0.838895,0.817819,0.858033,0.709977,0.562282,0.92009,0.846566,0.828518,0.817819,0.562282
6.032944,0.960173,0.26944,1.0,1.0,1.0,0.910308,0.910308,0.910308,1.0,0.922379,1.041523,0.850782,0.843321,0.820931,0.864801,0.714963,0.563381,0.922379,0.850782,0.833218,0.820931,0.563381
6.045872,0.96223,0.268289,1.0,1.0,1.0,0.912701,0.912701,0.912701,1.0,0.924635,1.047331,0.854949,0.847697,0.82402,0.871537,0.719924,0.564453,0.924635,0.854949,0.837865,0.82402,0.564453
6.058799,0.964288,0.267145,1.0,1.0,1.0,0.915063,0.915063,0.915063,1.0,0.926859,1.053072,0.859067,0.852021,0.827084,0.878239,0.724858,0.5655,0.926859,0.859067,0.842457,0.827084,0.5655
6.071726,0.966345,0.266009,1.0,1.0,1.0,0.917393,0.917393,0.917393,1.0,0.929051,1.058744,0.863136,0.856292,0.830123,0.884906,0.729764,0.56652,0.929051,0.863136,0.846995,0.830123,0.56652
6.084654,0.968403,0.26488,1.0,1.0,1.0,0.919693,0.919693,0.919693,1.0,0.931211,1.064347,0.867154,0.860511,0.833138,0.891537,0.734642,0.567514,0.931211,0.867154,0.851478,0.833138,0.567514
6.097581,0.97046,0.263758,1.0,1.0,1.0,0.921962,0.921962,0.921962,1.0,0.933339,1.06988,0.871121,0.864677,0.836129,0.898132,0.739492,0.568482,0.933339,0.871121,0.855904,0.836129,0.568482
6.110509,0.972518,0.262643,1.0,1.0,1.0,0.924199,0.924199,0.924199,1.0,0.935434,1.075342,0.875037,0.868789,0.839095,0.904688,0.744312,0.569424,0.935434,0.875037,0.860274,0.839095,0.569424
6.123436,0.974575,0.261535,1.0,1.0,1.0,0.926405,0.926405,0.926405,1.0,0.937497,1.080733,0.878901,0.872846,0.842036,0.911206,0.749103,0.57034,0.937497,0.878901,0.864586,0.842036,0.57034
6.136364,0.976633,0.260434,1.0,1.0,1.0,0.92858,0.92858,0.92858,1.0,0.939528,1.086051,0.882713,0.876848,0.844953,0.917685,0.753863,0.571229,0.939528,0.882713,0.868841,0.844953,0.571229
6.149291,0.97869,0.259341,1.0,1.0,1.0,0.930723,0.930723,0.930723,1.0,0.941526,1.091296,0.886471,0.880795,0.847844,0.924123,0.758592,0.572093,0.941526,0.886471,0.873037,0.847844,0.572093
6.162219,0.980748,0.258254,1.0,1.0,1.0,0.932835,0.932835,0.932835,1.0,0.943492,1.096467,0.890176,0.884685,0.85071,0.93052,0.763289,0.57293,0.943492,0.890176,0.877174,0.85071,0.57293
6.175146,0.982805,0.257174,1.0,1.0,1.0,0.934915,0.934915,0.934915,1.0,0.945425,1.101563,0.893828,0.888519,0.853552,0.936874,0.767955,0.573742,0.945425,0.893828,0.881251,0.853552,0.573742
6.188073,0.984862,0.2561,1.0,1.0,1.0,0.936964,0.936964,0.936964,1.0,0.947325,1.106584,0.897424,0.892295,0.856368,0.943185,0.772587,0.574528,0.947325,0.897424,0.885267,0.856368,0.574528
6.201001,0.98692,0.255033,1.0,1.0,1.0,0.93898,0.93898,0.93898,1.0,0.949192,1.111529,0.900966,0.896014,0.859159,0.949452,0.777186,0.575287,0.949192,0.900966,0.889223,0.859159,0.575287
6.213928,0.988977,0.253973,1.0,1.0,1.0,0.940966,0.940966,0.940966,1.0,0.951027,1.116396,0.904452,0.899675,0.861925,0.955675,0.781752,0.576021,0.951027,0.904452,0.893117,0.861925,0.576021
6.226856,0.991035,0.25292,1.0,1.0,1.0,0.942919,0.942919,0.942919,1.0,0.952829,1.121187,0.907882,0.903276,0.864665,0.961851,0.786283,0.576729,0.952829,0.907882,0.896949,0.864665,0.576729
6.239783,0.993092,0.251873,1.0,1.0,1.0,0.94484,0.94484,0.94484,1.0,0.954597,1.125898,0.911256,0.906819,0.86738,0.967981,0.790778,0.577411,0.954597,0.911256,0.900719,0.86738,0.577411
6.252711,0.99515,0.250833,1.0,1.0,1.0,0.946729,0.946729,0.946729,1.0,0.956333,1.130531,0.914573,0.910301,0.870069,0.974064,0.795239,0.578067,0.956333,0.914573,0.904425,0.870069,0.578067
6.265638,0.997207,0.249799,1.0,1.0,1.0,0.948587,0.948587,0.948587,1.0,0.958036,1.135084,0.917832,0.913724,0.872732,0.980098,0.799663,0.578697,0.958036,0.917832,0.908067,0.872732,0.578697
6.278565,0.999265,0.248771,1.0,1.0,1.0,0.950412,0.950412,0.950412,1.0,0.959705,1.139557,0.921034,0.917086,0.87537,0.986083,0.804051,0.579302,0.959705,0.921034,0.911646,0.87537,0.579302
6.291493,1.001322,0.24775,1.0,1.0,1.0,0.952205,0.952205,0.952205,1.0,0.961341,1.143949,0.924177,0.920386,0.877982,0.992018,0.808401,0.579881,0.961341,0.924177,0.915159,0.877982,0.579881
6.30442,1.00338,0.246735,1.0,1.0,1.0,0.953966,0.953966,0.953966,1.0,0.962944,1.148259,0.927262,0.923625,0.880568,0.997902,0.812714,0.580434,0.962944,0.927262,0.918607,0.880568,0.580434
6.317348,1.005437,0.245726,1.0,1.0,1.0,0.955695,0.955695,0.955695,1.0,0.964514,1.152487,0.930287,0.926802,0.883129,1.003735,0.816989,0.580962,0.964514,0.930287,0.921989,0.883129,0.580962
6.330275,1.007495,0.244723,1.0,1.0,1.0,0.957391,0.957391,0.957391,1.0,0.96605,1.156632,0.933253,0.929916,0.885663,1.009515,0.821224,0.581464,0.96605,0.933253,0.925306,0.885663,0.581464
6.343203,1.009552,0.243727,1.0,1.0,1.0,0.959055,0.959055,0.959055,1.0,0.967553,1.160694,0.93616,0.932967,0.888171,1.015242,0.825421,0.581941,0.967553,0.93616,0.928555,0.888171,0.581941
6.35613,1.01161,0.242737,1.0,1.0,1.0,0.960686,0.960686,0.960686,1.0,0.969023,1.164671,0.939005,0.935955,0.890653,1.020915,0.829578,0.582392,0.969023,0.939005,0.931737,0.890653,0.582392
6.369058,1.013667,0.241752,1.0,1.0,1.0,0.962285,0.962285,0.962285,1.0,0.970459,1.168564,0.94179,0.93888,0.893108,1.026533,0.833694,0.582817,0.970459,0.94179,0.934851,0.893108,0.582817
6.381985,1.015724,0.240774,1.0,1.0,1.0,0.963851,0.963851,0.963851,1.0,0.971861,1.172372,0.944514,0.94174,0.895537,1.032096,0.83777,0.583217,0.971861,0.944514,0.937898,0.895537,0.583217
6.394912,1.017782,0.239801,1.0,1.0,1.0,0.965385,0.965385,0.965385,1.0,0.97323,1.176094,0.947176,0.944535,0.89794,1.037603,0.841804,0.583592,0.97323,0.947176,0.940875,0.89794,0.583592
6.40784,1.019839,0.238835,1.0,1.0,1.0,0.966886,0.966886,0.966886,1.0,0.974565,1.17973,0.949777,0.947265,0.900317,1.043053,0.845797,0.583941,0.974565,0.949777,0.943784,0.900317,0.583941
6.420767,1.021897,0.237874,1.0,1.0,1.0,0.968354,0.968354,0.968354,1.0,0.975866,1.183279,0.952315,0.94993,0.902666,1.048445,0.849747,0.584266,0.975866,0.952315,0.946623,0.902666,0.584266
6.433695,1.023954,0.236919,1.0,1.0,1.0,0.969789,0.969789,0.969789,1.0,0.977134,1.186741,0.95479,0.95253,0.90499,1.053778,0.853654,0.584565,0.977134,0.95479,0.949393,0.90499,0.584565
6.446622,1.026012,0.23597,1.0,1.0,1.0,0.971192,0.971192,0.971192,1.0,0.978367,1.190115,0.957203,0.955063,0.907286,1.059052,0.857518,0.584838,0.978367,0.957203,0.952092,0.907286,0.584838
6.45955,1.028069,0.235026,1.0,1.0,1.0,0.972562,0.972562,0.972562,1.0,0.979567,1.1934,0.959552,0.95753,0.909556,1.064267,0.861339,0.585087,0.979567,0.959552,0.95472,0.909556,0.585087
6.472477,1.030127,0.234088,1.0,1.0,1.0,0.973899,0.973899,0.973899,1.0,0.980733,1.196597,0.961838,0.95993,0.911799,1.06942,0.865115,0.585311,0.980733,0.961838,0.957278,0.911799,0.585311
6.485405,1.032184,0.233156,1.0,1.0,1.0,0.975203,0.975203,0.975203,1.0,0.981865,1.199705,0.96406,0.962263,0.914015,1.074513,0.868847,0.585509,0.981865,0.96406,0.959764,0.914015,0.585509
6.498332,1.034242,0.232229,1.0,1.0,1.0,0.976474,0.976474,0.976474,1.0,0.982964,1.202723,0.966217,0.964528,0.916204,1.079543,0.872533,0.585683,0.982964,0.966217,0.962179,0.916204,0.585683
6.511259,1.036299,0.231308,1.0,1.0,1.0,0.977712,0.977712,0.977712,1.0,0.984028,1.205651,0.96831,0.966726,0.918366,1.084511,0.876174,0.585832,0.984028,0.96831,0.964521,0.918366,0.585832
6.524187,1.038357,0.230392,1.0,1.0,1.0,0.978916,0.978916,0.978916,1.0,0.985058,1.208489,0.970339,0.968856,0.920502,1.089415,0.879769,0.585956,0.985058,0.970339,0.966791,0.920502,0.585956
6.537114,1.040414,0.229482,1.0,1.0,1.0,0.980088,0.980088,0.980088,1.0,0.986054,1.211235,0.972302,0.970917,0.922609,1.094256,0.883317,0.586055,0.986054,0.972302,0.968988,0.922609,0.586055
6.550042,1.042472,0.228577,1.0,1.0,1.0,0.981227,0.981227,0.981227,1.0,0.987016,1.21389,0.9742,0.97291,0.92469,1.099031,0.886819,0.586129,0.987016,0.9742,0.971112,0.92469,0.586129
6.562969,1.044529,0.227677,1.0,1.0,1.0,0.982332,0.982332,0.982332,1.0,0.987943,1.216454,0.976032,0.974833,0.926744,1.103742,0.890273,0.586179,0.987943,0.976032,0.973163,0.926744,0.586179
6.575897,1.046586,0.226783,1.0,1.0,1.0,0.983404,0.983404,0.983404,1.0,0.988837,1.218926,0.977798,0.976688,0.92877,1.108386,0.89368,0.586204,0.988837,0.977798,0.97514,0.92877,0.586204
6.588824,1.048644,0.225894,1.0,1.0,1.0,0.984443,0.984443,0.984443,1.0,0.989696,1.221305,0.979498,0.978473,0.930769,1.112964,0.897038,0.586205,0.989696,0.979498,0.977044,0.930769,0.586205
6.601751,1.050701,0.22501,1.0,1.0,1.0,0.985448,0.985448,0.985448,1.0,0.990521,1.223591,0.981132,0.980189,0.93274,1.117475,0.900348,0.586181,0.990521,0.981132,0.978873,0.93274,0.586181
6.614679,1.052759,0.224132,1.0,1.0,1.0,0.98642,0.98642,0.98642,1.0,0.991312,1.225784,0.982699,0.981834,0.934684,1.121918,0.903609,0.586133,0.991312,0.982699,0.980627,0.934684,0.586133
6.627606,1.054816,0.223258,1.0,1.0,1.0,0.987359,0.987359,0.987359,1.0,0.992069,1.227884,0.9842,0.98341,0.9366,1.126293,0.90682,0.586061,0.992069,0.9842,0.982307,0.9366,0.586061
6.640534,1.056874,0.22239,1.0,1.0,1.0,0.988265,0.988265,0.988265,1.0,0.992791,1.22989,0.985633,0.984915,0.938489,1.130598,0.909982,0.585964,0.992791,0.985633,0.983912,0.938489,0.585964
6.653461,1.058931,0.221526,1.0,1.0,1.0,0.989136,0.989136,0.989136,1.0,0.993479,1.231802,0.987,0.98635,0.94035,1.134834,0.913093,0.585843,0.993479,0.987,0.985442,0.94035,0.585843
6.666389,1.060989,0.220668,1.0,1.0,1.0,0.989975,0.989975,0.989975,1.0,0.994132,1.23362,0.988298,0.987713,0.942183,1.139,0.916154,0.585698,0.994132,0.988298,0.986896,0.942183,0.585698
6.679316,1.063046,0.219815,1.0,1.0,1.0,0.99078,0.99078,0.99078,1.0,0.994751,1.235343,0.98953,0.989006,0.943989,1.143096,0.919164,0.585529,0.994751,0.98953,0.988275,0.943989,0.585529
6.692244,1.065104,0.218966,1.0,1.0,1.0,0.991551,0.991551,0.991551,1.0,0.995336,1.236972,0.990693,0.990228,0.945766,1.14712,0.922123,0.585336,0.995336,0.990693,0.989578,0.945766,0.585336
6.705171,1.067161,0.218123,1.0,1.0,1.0,0.992289,0.992289,0.992289,1.0,0.995886,1.238505,0.991789,0.991378,0.947516,1.151072,0.92503,0.58512,0.995886,0.991789,0.990804,0.947516,0.58512
6.718098,1.069219,0.217284,1.0,1.0,1.0,0.992993,0.992993,0.992993,1.0,0.996402,1.239944,0.992816,0.992457,0.949238,1.154952,0.927885,0.584879,0.996402,0.992816,0.991955,0.949238,0.584879
6.731026,1.071276,0.21645,1.0,1.0,1.0,0.993664,0.993664,0.993664,1.0,0.996883,1.241287,0.993776,0.993465,0.950932,1.158759,0.930688,0.584615,0.996883,0.993776,0.993029,0.950932,0.584615
6.743953,1.073334,0.215621,1.0,1.0,1.0,0.994301,0.994301,0.994301,1.0,0.99733,1.242534,0.994667,0.9944,0.952598,1.162493,0.933438,0.584327,0.99733,0.994667,0.994027,0.952598,0.584327
6.756881,1.075391,0.214797,1.0,1.0,1.0,0.994904,0.994904,0.994904,1.0,0.997742,1.243685,0.995489,0.995264,0.954236,1.166153,0.936134,0.584015,0.997742,0.995489,0.994948,0.954236,0.584015
6.769808,1.077448,0.213977,1.0,1.0,1.0,0.995474,0.995474,0.995474,1.0,0.99812,1.244741,0.996243,0.996056,0.955845,1.169739,0.938778,0.58368,0.99812,0.996243,0.995793,0.955845,0.58368
6.782736,1.079506,0.213163,1.0,1.0,1.0,0.99601,0.99601,0.99601,1.0,0.998463,1.2457,0.996929,0.996775,0.957427,1.17325,0.941368,0.583322,0.998463,0.996929,0.99656,0.957427,0.583322
6.795663,1.081563,0.212352,1.0,1.0,1.0,0.996512,0.996512,0.996512,1.0,0.998772,1.246563,0.997545,0.997422,0.95898,1.176685,0.943904,0.58294,0.998772,0.997545,0.997251,0.95898,0.58294
6.80859,1.083621,0.211547,1.0,1.0,1.0,0.996981,0.996981,0.996981,1.0,0.999046,1.24733,0.998093,0.997998,0.960505,1.180045,0.946386,0.582535,0.999046,0.998093,0.997864,0.960505,0.582535
6.821518,1.085678,0.210746,1.0,1.0,1.0,0.997416,0.997416,0.997416,1.0,0.999286,1.248,0.998572,0.9985,0.962002,1.183329,0.948812,0.582107,0.999286,0.998572,0.9984,0.962002,0.582107
6.834445,1.087736,0.209949,1.0,1.0,1.0,0.997817,0.997817,0.997817,1.0,0.999491,1.248574,0.998981,0.998931,0.96347,1.186536,0.951185,0.581656,0.999491,0.998981,0.998859,0.96347,0.581656
6.847373,1.089793,0.209157,1.0,1.0,1.0,0.998184,0.998184,0.998184,1.0,0.999661,1.249051,0.999322,0.999288,0.96491,1.189666,0.953501,0.581182,0.999661,0.999322,0.999241,0.96491,0.581182
6.8603,1.091851,0.20837,1.0,1.0,1.0,0.998518,0.998518,0.998518,1.0,0.999797,1.249431,0.999594,0.999573,0.966321,1.192718,0.955763,0.580685,0.999797,0.999594,0.999545,0.966321,0.580685
6.873228,1.093908,0.207587,1.0,1.0,1.0,0.998817,0.998817,0.998817,1.0,0.999898,1.249715,0.999796,0.999786,0.967704,1.195693,0.957968,0.580165,0.999898,0.999796,0.999772,0.967704,0.580165
6.886155,1.095966,0.206808,1.0,1.0,1.0,0.999083,0.999083,0.999083,1.0,0.999965,1.249901,0.99993,0.999926,0.969059,1.198589,0.960118,0.579623,0.999965,0.99993,0.999921,0.969059,0.579623
6.899083,1.098023,0.206034,1.0,1.0,1.0,0.999315,0.999315,0.999315,1.0,0.999997,1.249991,0.999994,0.999993,0.970385,1.201406,0.962211,0.579058,0.999997,0.999994,0.999993,0.970385,0.579058
6.91201,1.100081,0.205264,1.0,1.0,1.0,0.999514,0.999514,0.999514,1.0,0.999994,1.249984,0.999989,0.999988,0.971682,1.204145,0.964248,0.57847,0.999994,0.999989,0.999987,0.971682,0.57847
6.924937,1.102138,0.204498,1.0,1.0,1.0,0.999678,0.999678,0.999678,1.0,0.999957,1.24988,0.999914,0.99991,0.972951,1.206804,0.966228,0.57786,0.999957,0.999914,0.999904,0.972951,0.57786
6.937865,1.104195,0.203737,1.0,1.0,1.0,0.999809,0.999809,0.999809,1.0,0.999885,1.249679,0.999771,0.999759,0.974191,1.209383,0.96815,0.577228,0.999885,0.999771,0.999743,0.974191,0.577228
6.950792,1.106253,0.202979,1.0,1.0,1.0,0.999906,0.999906,0.999906,1.0,0.999779,1.249382,0.999558,0.999536,0.975402,1.211882,0.970016,0.576574,0.999779,0.999558,0.999505,0.975402,0.576574
6.96372,1.10831,0.202227,1.0,1.0,1.0,0.999969,0.999969,0.999969,1.0,0.999638,1.248987,0.999277,0.99924,0.976584,1.2143,0.971824,0.575897,0.999638,0.999277,0.99919,0.976584,0.575897
